행정구역(동읍면)별,5세별,항목,단위,2022.09 월
방배3동,35 - 39세,남자인구수[명],명,528
방배3동,35 - 39세,여자인구수[명],명,617
방배3동,40 - 44세,총인구수[명],명,1301
방배3동,40 - 44세,남자인구수[명],명,588
방배3동,40 - 44세,여자인구수[명],명,713
방배3동,45 - 49세,총인구수[명],명,1453
방배3동,45 - 49세,남자인구수[명],명,674
방배3동,45 - 49세,여자인구수[명],명,779
방배3동,50 - 54세,총인구수[명],명,1556
방배3동,50 - 54세,남자인구수[명],명,740
방배3동,50 - 54세,여자인구수[명],명,816
방배3동,55 - 59세,총인구수[명],명,1331
방배3동,55 - 59세,남자인구수[명],명,636
방배3동,55 - 59세,여자인구수[명],명,695
방배3동,60 - 64세,총인구수[명],명,1362
방배3동,60 - 64세,남자인구수[명],명,633
방배3동,60 - 64세,여자인구수[명],명,729
방배3동,65 - 69세,총인구수[명],명,1221
방배3동,65 - 69세,남자인구수[명],명,605
방배3동,65 - 69세,여자인구수[명],명,616
방배3동,70 - 74세,총인구수[명],명,844
방배3동,70 - 74세,남자인구수[명],명,391
방배3동,70 - 74세,여자인구수[명],명,453
방배3동,75 - 79세,총인구수[명],명,596
방배3동,75 - 79세,남자인구수[명],명,299
방배3동,75 - 79세,여자인구수[명],명,297
방배3동,80 - 84세,총인구수[명],명,388
방배3동,80 - 84세,남자인구수[명],명,206
방배3동,80 - 84세,여자인구수[명],명,182
방배3동,85 - 89세,총인구수[명],명,177
방배3동,85 - 89세,남자인구수[명],명,70
방배3동,85 - 89세,여자인구수[명],명,107
방배3동,90 - 94세,총인구수[명],명,71
방배3동,90 - 94세,남자인구수[명],명,18
방배3동,90 - 94세,여자인구수[명],명,53
방배3동,95 - 99세,총인구수[명],명,24
방배3동,95 - 99세,남자인구수[명],명,9
방배3동,95 - 99세,여자인구수[명],명,15
방배3동,100+,총인구수[명],명,1
방배3동,100+,남자인구수[명],명,0
방배3동,100+,여자인구수[명],명,1
방배4동,계,총인구수[명],명,23134
방배4동,계,남자인구수[명],명,10529
방배4동,계,여자인구수[명],명,12605
방배4동,0 - 4세,총인구수[명],명,517
방배4동,0 - 4세,남자인구수[명],명,283
방배4동,0 - 4세,여자인구수[명],명,234
방배4동,5 - 9세,총인구수[명],명,912
방배4동,5 - 9세,남자인구수[명],명,411
방배4동,5 - 9세,여자인구수[명],명,501
방배4동,10 - 14세,총인구수[명],명,1316
방배4동,10 - 14세,남자인구수[명],명,620
방배4동,10 - 14세,여자인구수[명],명,696
방배4동,15 - 19세,총인구수[명],명,1394
방배4동,15 - 19세,남자인구수[명],명,643
방배4동,15 - 19세,여자인구수[명],명,751
방배4동,20 - 24세,총인구수[명],명,1318
방배4동,20 - 24세,남자인구수[명],명,580
방배4동,20 - 24세,여자인구수[명],명,738
방배4동,25 - 29세,총인구수[명],명,1559
방배4동,25 - 29세,남자인구수[명],명,683
방배4동,25 - 29세,여자인구수[명],명,876
방배4동,30 - 34세,총인구수[명],명,1635
방배4동,30 - 34세,남자인구수[명],명,728
방배4동,30 - 34세,여자인구수[명],명,907
방배4동,35 - 39세,총인구수[명],명,1539
방배4동,35 - 39세,남자인구수[명],명,679
방배4동,35 - 39세,여자인구수[명],명,860
방배4동,40 - 44세,총인구수[명],명,2079
방배4동,40 - 44세,남자인구수[명],명,883
방배4동,40 - 44세,여자인구수[명],명,1196
방배4동,45 - 49세,총인구수[명],명,2192
방배4동,45 - 49세,남자인구수[명],명,1005
방배4동,45 - 49세,여자인구수[명],명,1187
방배4동,50 - 54세,총인구수[명],명,2177
방배4동,50 - 54세,남자인구수[명],명,1033
방배4동,50 - 54세,여자인구수[명],명,1144
방배4동,55 - 59세,총인구수[명],명,1537
방배4동,55 - 59세,남자인구수[명],명,744
방배4동,55 - 59세,여자인구수[명],명,793
방배4동,60 - 64세,총인구수[명],명,1367
방배4동,60 - 64세,남자인구수[명],명,660
방배4동,60 - 64세,여자인구수[명],명,707
방배4동,65 - 69세,총인구수[명],명,1134
방배4동,65 - 69세,남자인구수[명],명,496
방배4동,65 - 69세,여자인구수[명],명,638
방배4동,70 - 74세,총인구수[명],명,856
방배4동,70 - 74세,남자인구수[명],명,376
방배4동,70 - 74세,여자인구수[명],명,480
방배4동,75 - 79세,총인구수[명],명,748
방배4동,75 - 79세,남자인구수[명],명,330
방배4동,75 - 79세,여자인구수[명],명,418
방배4동,80 - 84세,총인구수[명],명,498
방배4동,80 - 84세,남자인구수[명],명,244
방배4동,80 - 84세,여자인구수[명],명,254
방배4동,85 - 89세,총인구수[명],명,254
방배4동,85 - 89세,남자인구수[명],명,109
방배4동,85 - 89세,여자인구수[명],명,145
방배4동,90 - 94세,총인구수[명],명,79
방배4동,90 - 94세,남자인구수[명],명,21
방배4동,90 - 94세,여자인구수[명],명,58
방배4동,95 - 99세,총인구수[명],명,21
방배4동,95 - 99세,남자인구수[명],명,1
방배4동,95 - 99세,여자인구수[명],명,20
방배4동,100+,총인구수[명],명,2
방배4동,100+,남자인구수[명],명,0
방배4동,100+,여자인구수[명],명,2
양재1동,계,총인구수[명],명,42541
양재1동,계,남자인구수[명],명,20303
양재1동,계,여자인구수[명],명,22238
양재1동,0 - 4세,총인구수[명],명,1213
양재1동,0 - 4세,남자인구수[명],명,613
양재1동,0 - 4세,여자인구수[명],명,600
양재1동,5 - 9세,총인구수[명],명,1876
양재1동,5 - 9세,남자인구수[명],명,962
양재1동,5 - 9세,여자인구수[명],명,914
양재1동,10 - 14세,총인구수[명],명,2529
양재1동,10 - 14세,남자인구수[명],명,1328
양재1동,10 - 14세,여자인구수[명],명,1201
양재1동,15 - 19세,총인구수[명],명,1857
양재1동,15 - 19세,남자인구수[명],명,916
양재1동,15 - 19세,여자인구수[명],명,941
양재1동,20 - 24세,총인구수[명],명,2075
양재1동,20 - 24세,남자인구수[명],명,1013
양재1동,20 - 24세,여자인구수[명],명,1062
양재1동,25 - 29세,총인구수[명],명,2897
양재1동,25 - 29세,남자인구수[명],명,1437
양재1동,25 - 29세,여자인구수[명],명,1460
양재1동,30 - 34세,총인구수[명],명,3021
양재1동,30 - 34세,남자인구수[명],명,1506
양재1동,30 - 34세,여자인구수[명],명,1515
양재1동,35 - 39세,총인구수[명],명,3107
양재1동,35 - 39세,남자인구수[명],명,1462
양재1동,35 - 39세,여자인구수[명],명,1645
양재1동,40 - 44세,총인구수[명],명,3773
양재1동,40 - 44세,남자인구수[명],명,1783
양재1동,40 - 44세,여자인구수[명],명,1990
양재1동,45 - 49세,총인구수[명],명,3587
양재1동,45 - 49세,남자인구수[명],명,1783
양재1동,45 - 49세,여자인구수[명],명,1804
양재1동,50 - 54세,총인구수[명],명,3398
양재1동,50 - 54세,남자인구수[명],명,1663
양재1동,50 - 54세,여자인구수[명],명,1735
양재1동,55 - 59세,총인구수[명],명,2927
양재1동,55 - 59세,남자인구수[명],명,1358
양재1동,55 - 59세,여자인구수[명],명,1569
양재1동,60 - 64세,총인구수[명],명,3079
양재1동,60 - 64세,남자인구수[명],명,1384
양재1동,60 - 64세,여자인구수[명],명,1695
양재1동,65 - 69세,총인구수[명],명,2693
양재1동,65 - 69세,남자인구수[명],명,1159
양재1동,65 - 69세,여자인구수[명],명,1534
양재1동,70 - 74세,총인구수[명],명,1890
양재1동,70 - 74세,남자인구수[명],명,832
양재1동,70 - 74세,여자인구수[명],명,1058
양재1동,75 - 79세,총인구수[명],명,1263
양재1동,75 - 79세,남자인구수[명],명,599
양재1동,75 - 79세,여자인구수[명],명,664
양재1동,80 - 84세,총인구수[명],명,743
양재1동,80 - 84세,남자인구수[명],명,331
양재1동,80 - 84세,여자인구수[명],명,412
양재1동,85 - 89세,총인구수[명],명,378
양재1동,85 - 89세,남자인구수[명],명,118
양재1동,85 - 89세,여자인구수[명],명,260
양재1동,90 - 94세,총인구수[명],명,186
양재1동,90 - 94세,남자인구수[명],명,50
양재1동,90 - 94세,여자인구수[명],명,136
양재1동,95 - 99세,총인구수[명],명,40
양재1동,95 - 99세,남자인구수[명],명,6
양재1동,95 - 99세,여자인구수[명],명,34
양재1동,100+,총인구수[명],명,9
양재1동,100+,남자인구수[명],명,0
양재1동,100+,여자인구수[명],명,9
양재2동,계,총인구수[명],명,21555
양재2동,계,남자인구수[명],명,10814
양재2동,계,여자인구수[명],명,10741
양재2동,0 - 4세,총인구수[명],명,524
양재2동,0 - 4세,남자인구수[명],명,291
양재2동,0 - 4세,여자인구수[명],명,233
양재2동,5 - 9세,총인구수[명],명,656
양재2동,5 - 9세,남자인구수[명],명,366
양재2동,5 - 9세,여자인구수[명],명,290
양재2동,10 - 14세,총인구수[명],명,734
양재2동,10 - 14세,남자인구수[명],명,378
양재2동,10 - 14세,여자인구수[명],명,356
양재2동,15 - 19세,총인구수[명],명,777
양재2동,15 - 19세,남자인구수[명],명,392
양재2동,15 - 19세,여자인구수[명],명,385
양재2동,20 - 24세,총인구수[명],명,1158
양재2동,20 - 24세,남자인구수[명],명,554
양재2동,20 - 24세,여자인구수[명],명,604
양재2동,25 - 29세,총인구수[명],명,2110
양재2동,25 - 29세,남자인구수[명],명,1110
양재2동,25 - 29세,여자인구수[명],명,1000
양재2동,30 - 34세,총인구수[명],명,2273
양재2동,30 - 34세,남자인구수[명],명,1191
양재2동,30 - 34세,여자인구수[명],명,1082
양재2동,35 - 39세,총인구수[명],명,1885
양재2동,35 - 39세,남자인구수[명],명,987
양재2동,35 - 39세,여자인구수[명],명,898
양재2동,40 - 44세,총인구수[명],명,1863
양재2동,40 - 44세,남자인구수[명],명,936
양재2동,40 - 44세,여자인구수[명],명,927
양재2동,45 - 49세,총인구수[명],명,1712
양재2동,45 - 49세,남자인구수[명],명,852
양재2동,45 - 49세,여자인구수[명],명,860
양재2동,50 - 54세,총인구수[명],명,1795
양재2동,50 - 54세,남자인구수[명],명,932
양재2동,50 - 54세,여자인구수[명],명,863
양재2동,55 - 59세,총인구수[명],명,1500
양재2동,55 - 59세,남자인구수[명],명,714
양재2동,55 - 59세,여자인구수[명],명,786
양재2동,60 - 64세,총인구수[명],명,1533
양재2동,60 - 64세,남자인구수[명],명,762
양재2동,60 - 64세,여자인구수[명],명,771
양재2동,65 - 69세,총인구수[명],명,1146
양재2동,65 - 69세,남자인구수[명],명,499
양재2동,65 - 69세,여자인구수[명],명,647
양재2동,70 - 74세,총인구수[명],명,810
양재2동,70 - 74세,남자인구수[명],명,381
양재2동,70 - 74세,여자인구수[명],명,429
양재2동,75 - 79세,총인구수[명],명,558
양재2동,75 - 79세,남자인구수[명],명,264
양재2동,75 - 79세,여자인구수[명],명,294
양재2동,80 - 84세,총인구수[명],명,305
양재2동,80 - 84세,남자인구수[명],명,132
양재2동,80 - 84세,여자인구수[명],명,173
양재2동,85 - 89세,총인구수[명],명,140
양재2동,85 - 89세,남자인구수[명],명,59
양재2동,85 - 89세,여자인구수[명],명,81
양재2동,90 - 94세,총인구수[명],명,58
양재2동,90 - 94세,남자인구수[명],명,11
양재2동,90 - 94세,여자인구수[명],명,47
양재2동,95 - 99세,총인구수[명],명,17
양재2동,95 - 99세,남자인구수[명],명,3
양재2동,95 - 99세,여자인구수[명],명,14
양재2동,100+,총인구수[명],명,1
양재2동,100+,남자인구수[명],명,0
양재2동,100+,여자인구수[명],명,1
내곡동,계,총인구수[명],명,17447
내곡동,계,남자인구수[명],명,8434
내곡동,계,여자인구수[명],명,9013
내곡동,0 - 4세,총인구수[명],명,625
내곡동,0 - 4세,남자인구수[명],명,327
내곡동,0 - 4세,여자인구수[명],명,298
내곡동,5 - 9세,총인구수[명],명,1042
내곡동,5 - 9세,남자인구수[명],명,515
내곡동,5 - 9세,여자인구수[명],명,527
내곡동,10 - 14세,총인구수[명],명,883
내곡동,10 - 14세,남자인구수[명],명,456
내곡동,10 - 14세,여자인구수[명],명,427
내곡동,15 - 19세,총인구수[명],명,529
내곡동,15 - 19세,남자인구수[명],명,254
내곡동,15 - 19세,여자인구수[명],명,275
내곡동,20 - 24세,총인구수[명],명,730
내곡동,20 - 24세,남자인구수[명],명,394
내곡동,20 - 24세,여자인구수[명],명,336
내곡동,25 - 29세,총인구수[명],명,1077
내곡동,25 - 29세,남자인구수[명],명,549
내곡동,25 - 29세,여자인구수[명],명,528
내곡동,30 - 34세,총인구수[명],명,1052
내곡동,30 - 34세,남자인구수[명],명,485
내곡동,30 - 34세,여자인구수[명],명,567
내곡동,35 - 39세,총인구수[명],명,1295
내곡동,35 - 39세,남자인구수[명],명,575
내곡동,35 - 39세,여자인구수[명],명,720
내곡동,40 - 44세,총인구수[명],명,1728
내곡동,40 - 44세,남자인구수[명],명,842
내곡동,40 - 44세,여자인구수[명],명,886
내곡동,45 - 49세,총인구수[명],명,1317
내곡동,45 - 49세,남자인구수[명],명,687
내곡동,45 - 49세,여자인구수[명],명,630
내곡동,50 - 54세,총인구수[명],명,1240
내곡동,50 - 54세,남자인구수[명],명,602
내곡동,50 - 54세,여자인구수[명],명,638
내곡동,55 - 59세,총인구수[명],명,1187
내곡동,55 - 59세,남자인구수[명],명,549
내곡동,55 - 59세,여자인구수[명],명,638
내곡동,60 - 64세,총인구수[명],명,1358
내곡동,60 - 64세,남자인구수[명],명,636
내곡동,60 - 64세,여자인구수[명],명,722
내곡동,65 - 69세,총인구수[명],명,1211
내곡동,65 - 69세,남자인구수[명],명,549
내곡동,65 - 69세,여자인구수[명],명,662
내곡동,70 - 74세,총인구수[명],명,859
내곡동,70 - 74세,남자인구수[명],명,397
내곡동,70 - 74세,여자인구수[명],명,462
내곡동,75 - 79세,총인구수[명],명,646
내곡동,75 - 79세,남자인구수[명],명,347
내곡동,75 - 79세,여자인구수[명],명,299
내곡동,80 - 84세,총인구수[명],명,386
내곡동,80 - 84세,남자인구수[명],명,186
내곡동,80 - 84세,여자인구수[명],명,200
내곡동,85 - 89세,총인구수[명],명,198
내곡동,85 - 89세,남자인구수[명],명,60
내곡동,85 - 89세,여자인구수[명],명,138
내곡동,90 - 94세,총인구수[명],명,68
내곡동,90 - 94세,남자인구수[명],명,19
내곡동,90 - 94세,여자인구수[명],명,49
내곡동,95 - 99세,총인구수[명],명,14
내곡동,95 - 99세,남자인구수[명],명,5
내곡동,95 - 99세,여자인구수[명],명,9
내곡동,100+,총인구수[명],명,2
내곡동,100+,남자인구수[명],명,0
내곡동,100+,여자인구수[명],명,2
신사동,계,총인구수[명],명,15701
신사동,계,남자인구수[명],명,7291
신사동,계,여자인구수[명],명,8410
신사동,0 - 4세,총인구수[명],명,313
신사동,0 - 4세,남자인구수[명],명,167
신사동,0 - 4세,여자인구수[명],명,146
신사동,5 - 9세,총인구수[명],명,556
신사동,5 - 9세,남자인구수[명],명,281
신사동,5 - 9세,여자인구수[명],명,275
신사동,10 - 14세,총인구수[명],명,739
신사동,10 - 14세,남자인구수[명],명,376
신사동,10 - 14세,여자인구수[명],명,363
신사동,15 - 19세,총인구수[명],명,818
신사동,15 - 19세,남자인구수[명],명,389
신사동,15 - 19세,여자인구수[명],명,429
신사동,20 - 24세,총인구수[명],명,929
신사동,20 - 24세,남자인구수[명],명,430
신사동,20 - 24세,여자인구수[명],명,499
신사동,25 - 29세,총인구수[명],명,1102
신사동,25 - 29세,남자인구수[명],명,507
신사동,25 - 29세,여자인구수[명],명,595
신사동,30 - 34세,총인구수[명],명,1070
신사동,30 - 34세,남자인구수[명],명,473
신사동,30 - 34세,여자인구수[명],명,597
신사동,35 - 39세,총인구수[명],명,1013
신사동,35 - 39세,남자인구수[명],명,469
신사동,35 - 39세,여자인구수[명],명,544
신사동,40 - 44세,총인구수[명],명,1217
신사동,40 - 44세,남자인구수[명],명,527
신사동,40 - 44세,여자인구수[명],명,690
신사동,45 - 49세,총인구수[명],명,1399
신사동,45 - 49세,남자인구수[명],명,620
신사동,45 - 49세,여자인구수[명],명,779
신사동,50 - 54세,총인구수[명],명,1472
신사동,50 - 54세,남자인구수[명],명,713
신사동,50 - 54세,여자인구수[명],명,759
신사동,55 - 59세,총인구수[명],명,1082
신사동,55 - 59세,남자인구수[명],명,543
신사동,55 - 59세,여자인구수[명],명,539
신사동,60 - 64세,총인구수[명],명,935
신사동,60 - 64세,남자인구수[명],명,417
신사동,60 - 64세,여자인구수[명],명,518
신사동,65 - 69세,총인구수[명],명,894
신사동,65 - 69세,남자인구수[명],명,412
신사동,65 - 69세,여자인구수[명],명,482
신사동,70 - 74세,총인구수[명],명,734
신사동,70 - 74세,남자인구수[명],명,312
신사동,70 - 74세,여자인구수[명],명,422
신사동,75 - 79세,총인구수[명],명,659
신사동,75 - 79세,남자인구수[명],명,301
신사동,75 - 79세,여자인구수[명],명,358
신사동,80 - 84세,총인구수[명],명,439
신사동,80 - 84세,남자인구수[명],명,221
신사동,80 - 84세,여자인구수[명],명,218
신사동,85 - 89세,총인구수[명],명,225
신사동,85 - 89세,남자인구수[명],명,101
신사동,85 - 89세,여자인구수[명],명,124
신사동,90 - 94세,총인구수[명],명,85
신사동,90 - 94세,남자인구수[명],명,26
신사동,90 - 94세,여자인구수[명],명,59
신사동,95 - 99세,총인구수[명],명,19
신사동,95 - 99세,남자인구수[명],명,6
신사동,95 - 99세,여자인구수[명],명,13
신사동,100+,총인구수[명],명,1
신사동,100+,남자인구수[명],명,0
신사동,100+,여자인구수[명],명,1
논현1동,계,총인구수[명],명,21654
논현1동,계,남자인구수[명],명,10170
논현1동,계,여자인구수[명],명,11484
논현1동,0 - 4세,총인구수[명],명,273
논현1동,0 - 4세,남자인구수[명],명,138
논현1동,0 - 4세,여자인구수[명],명,135
논현1동,5 - 9세,총인구수[명],명,327
논현1동,5 - 9세,남자인구수[명],명,156
논현1동,5 - 9세,여자인구수[명],명,171
논현1동,10 - 14세,총인구수[명],명,376
논현1동,10 - 14세,남자인구수[명],명,185
논현1동,10 - 14세,여자인구수[명],명,191
논현1동,15 - 19세,총인구수[명],명,435
논현1동,15 - 19세,남자인구수[명],명,199
논현1동,15 - 19세,여자인구수[명],명,236
논현1동,20 - 24세,총인구수[명],명,1298
논현1동,20 - 24세,남자인구수[명],명,515
논현1동,20 - 24세,여자인구수[명],명,783
논현1동,25 - 29세,총인구수[명],명,3029
논현1동,25 - 29세,남자인구수[명],명,1384
논현1동,25 - 29세,여자인구수[명],명,1645
논현1동,30 - 34세,총인구수[명],명,3007
논현1동,30 - 34세,남자인구수[명],명,1469
논현1동,30 - 34세,여자인구수[명],명,1538
논현1동,35 - 39세,총인구수[명],명,2334
논현1동,35 - 39세,남자인구수[명],명,1097
논현1동,35 - 39세,여자인구수[명],명,1237
논현1동,40 - 44세,총인구수[명],명,2095
논현1동,40 - 44세,남자인구수[명],명,1010
논현1동,40 - 44세,여자인구수[명],명,1085
논현1동,45 - 49세,총인구수[명],명,1590
논현1동,45 - 49세,남자인구수[명],명,788
논현1동,45 - 49세,여자인구수[명],명,802
논현1동,50 - 54세,총인구수[명],명,1530
논현1동,50 - 54세,남자인구수[명],명,771
논현1동,50 - 54세,여자인구수[명],명,759
논현1동,55 - 59세,총인구수[명],명,1236
논현1동,55 - 59세,남자인구수[명],명,607
논현1동,55 - 59세,여자인구수[명],명,629
논현1동,60 - 64세,총인구수[명],명,1158
논현1동,60 - 64세,남자인구수[명],명,531
논현1동,60 - 64세,여자인구수[명],명,627
논현1동,65 - 69세,총인구수[명],명,991
논현1동,65 - 69세,남자인구수[명],명,436
논현1동,65 - 69세,여자인구수[명],명,555
논현1동,70 - 74세,총인구수[명],명,774
논현1동,70 - 74세,남자인구수[명],명,336
논현1동,70 - 74세,여자인구수[명],명,438
논현1동,75 - 79세,총인구수[명],명,580
논현1동,75 - 79세,남자인구수[명],명,284
논현1동,75 - 79세,여자인구수[명],명,296
논현1동,80 - 84세,총인구수[명],명,366
논현1동,80 - 84세,남자인구수[명],명,168
논현1동,80 - 84세,여자인구수[명],명,198
논현1동,85 - 89세,총인구수[명],명,167
논현1동,85 - 89세,남자인구수[명],명,68
논현1동,85 - 89세,여자인구수[명],명,99
논현1동,90 - 94세,총인구수[명],명,67
논현1동,90 - 94세,남자인구수[명],명,22
논현1동,90 - 94세,여자인구수[명],명,45
논현1동,95 - 99세,총인구수[명],명,15
논현1동,95 - 99세,남자인구수[명],명,5
논현1동,95 - 99세,여자인구수[명],명,10
논현1동,100+,총인구수[명],명,6
논현1동,100+,남자인구수[명],명,1
논현1동,100+,여자인구수[명],명,5
논현2동,계,총인구수[명],명,20563
논현2동,계,남자인구수[명],명,9617
논현2동,계,여자인구수[명],명,10946
논현2동,0 - 4세,총인구수[명],명,403
논현2동,0 - 4세,남자인구수[명],명,217
논현2동,0 - 4세,여자인구수[명],명,186
논현2동,5 - 9세,총인구수[명],명,573
논현2동,5 - 9세,남자인구수[명],명,288
논현2동,5 - 9세,여자인구수[명],명,285
논현2동,10 - 14세,총인구수[명],명,571
논현2동,10 - 14세,남자인구수[명],명,289
논현2동,10 - 14세,여자인구수[명],명,282
논현2동,15 - 19세,총인구수[명],명,662
논현2동,15 - 19세,남자인구수[명],명,341
논현2동,15 - 19세,여자인구수[명],명,321
논현2동,20 - 24세,총인구수[명],명,1210
논현2동,20 - 24세,남자인구수[명],명,565
논현2동,20 - 24세,여자인구수[명],명,645
논현2동,25 - 29세,총인구수[명],명,2025
논현2동,25 - 29세,남자인구수[명],명,885
논현2동,25 - 29세,여자인구수[명],명,1140
논현2동,30 - 34세,총인구수[명],명,2171
논현2동,30 - 34세,남자인구수[명],명,996
논현2동,30 - 34세,여자인구수[명],명,1175
논현2동,35 - 39세,총인구수[명],명,1962
논현2동,35 - 39세,남자인구수[명],명,916
논현2동,35 - 39세,여자인구수[명],명,1046
논현2동,40 - 44세,총인구수[명],명,1969
논현2동,40 - 44세,남자인구수[명],명,917
논현2동,40 - 44세,여자인구수[명],명,1052
논현2동,45 - 49세,총인구수[명],명,1696
논현2동,45 - 49세,남자인구수[명],명,810
논현2동,45 - 49세,여자인구수[명],명,886
논현2동,50 - 54세,총인구수[명],명,1717
논현2동,50 - 54세,남자인구수[명],명,843
논현2동,50 - 54세,여자인구수[명],명,874
논현2동,55 - 59세,총인구수[명],명,1303
논현2동,55 - 59세,남자인구수[명],명,634
논현2동,55 - 59세,여자인구수[명],명,669
논현2동,60 - 64세,총인구수[명],명,1137
논현2동,60 - 64세,남자인구수[명],명,552
논현2동,60 - 64세,여자인구수[명],명,585
논현2동,65 - 69세,총인구수[명],명,1053
논현2동,65 - 69세,남자인구수[명],명,421
논현2동,65 - 69세,여자인구수[명],명,632
논현2동,70 - 74세,총인구수[명],명,827
논현2동,70 - 74세,남자인구수[명],명,363
논현2동,70 - 74세,여자인구수[명],명,464
논현2동,75 - 79세,총인구수[명],명,647
논현2동,75 - 79세,남자인구수[명],명,308
논현2동,75 - 79세,여자인구수[명],명,339
논현2동,80 - 84세,총인구수[명],명,388
논현2동,80 - 84세,남자인구수[명],명,179
논현2동,80 - 84세,여자인구수[명],명,209
논현2동,85 - 89세,총인구수[명],명,165
논현2동,85 - 89세,남자인구수[명],명,74
논현2동,85 - 89세,여자인구수[명],명,91
논현2동,90 - 94세,총인구수[명],명,67
논현2동,90 - 94세,남자인구수[명],명,16
논현2동,90 - 94세,여자인구수[명],명,51
논현2동,95 - 99세,총인구수[명],명,15
논현2동,95 - 99세,남자인구수[명],명,3
논현2동,95 - 99세,여자인구수[명],명,12
논현2동,100+,총인구수[명],명,2
논현2동,100+,남자인구수[명],명,0
논현2동,100+,여자인구수[명],명,2
압구정동,계,총인구수[명],명,25800
압구정동,계,남자인구수[명],명,11907
압구정동,계,여자인구수[명],명,13893
압구정동,0 - 4세,총인구수[명],명,713
압구정동,0 - 4세,남자인구수[명],명,341
압구정동,0 - 4세,여자인구수[명],명,372
압구정동,5 - 9세,총인구수[명],명,1184
압구정동,5 - 9세,남자인구수[명],명,573
압구정동,5 - 9세,여자인구수[명],명,611
압구정동,10 - 14세,총인구수[명],명,1412
압구정동,10 - 14세,남자인구수[명],명,697
압구정동,10 - 14세,여자인구수[명],명,715
압구정동,15 - 19세,총인구수[명],명,1288
압구정동,15 - 19세,남자인구수[명],명,617
압구정동,15 - 19세,여자인구수[명],명,671
압구정동,20 - 24세,총인구수[명],명,1428
압구정동,20 - 24세,남자인구수[명],명,672
압구정동,20 - 24세,여자인구수[명],명,756
압구정동,25 - 29세,총인구수[명],명,1434
압구정동,25 - 29세,남자인구수[명],명,651
압구정동,25 - 29세,여자인구수[명],명,783
압구정동,30 - 34세,총인구수[명],명,1339
압구정동,30 - 34세,남자인구수[명],명,595
압구정동,30 - 34세,여자인구수[명],명,744
압구정동,35 - 39세,총인구수[명],명,1551
압구정동,35 - 39세,남자인구수[명],명,651
압구정동,35 - 39세,여자인구수[명],명,900
압구정동,40 - 44세,총인구수[명],명,2126
압구정동,40 - 44세,남자인구수[명],명,935
압구정동,40 - 44세,여자인구수[명],명,1191
압구정동,45 - 49세,총인구수[명],명,2212
압구정동,45 - 49세,남자인구수[명],명,997
압구정동,45 - 49세,여자인구수[명],명,1215
압구정동,50 - 54세,총인구수[명],명,2431
압구정동,50 - 54세,남자인구수[명],명,1188
압구정동,50 - 54세,여자인구수[명],명,1243
압구정동,55 - 59세,총인구수[명],명,1838
압구정동,55 - 59세,남자인구수[명],명,889
압구정동,55 - 59세,여자인구수[명],명,949
압구정동,60 - 64세,총인구수[명],명,1593
압구정동,60 - 64세,남자인구수[명],명,741
압구정동,60 - 64세,여자인구수[명],명,852
압구정동,65 - 69세,총인구수[명],명,1551
압구정동,65 - 69세,남자인구수[명],명,665
압구정동,65 - 69세,여자인구수[명],명,886
압구정동,70 - 74세,총인구수[명],명,1327
압구정동,70 - 74세,남자인구수[명],명,596
압구정동,70 - 74세,여자인구수[명],명,731
압구정동,75 - 79세,총인구수[명],명,1127
압구정동,75 - 79세,남자인구수[명],명,529
압구정동,75 - 79세,여자인구수[명],명,598
압구정동,80 - 84세,총인구수[명],명,707
압구정동,80 - 84세,남자인구수[명],명,354
압구정동,80 - 84세,여자인구수[명],명,353
압구정동,85 - 89세,총인구수[명],명,368
압구정동,85 - 89세,남자인구수[명],명,158
압구정동,85 - 89세,여자인구수[명],명,210
압구정동,90 - 94세,총인구수[명],명,127
압구정동,90 - 94세,남자인구수[명],명,45
압구정동,90 - 94세,여자인구수[명],명,82
압구정동,95 - 99세,총인구수[명],명,38
압구정동,95 - 99세,남자인구수[명],명,13
압구정동,95 - 99세,여자인구수[명],명,25
압구정동,100+,총인구수[명],명,6
압구정동,100+,남자인구수[명],명,0
압구정동,100+,여자인구수[명],명,6
청담동,계,총인구수[명],명,25243
청담동,계,남자인구수[명],명,11777
청담동,계,여자인구수[명],명,13466
청담동,0 - 4세,총인구수[명],명,704
청담동,0 - 4세,남자인구수[명],명,404
청담동,0 - 4세,여자인구수[명],명,300
청담동,5 - 9세,총인구수[명],명,1159
청담동,5 - 9세,남자인구수[명],명,646
청담동,5 - 9세,여자인구수[명],명,513
청담동,10 - 14세,총인구수[명],명,1146
청담동,10 - 14세,남자인구수[명],명,592
청담동,10 - 14세,여자인구수[명],명,554
청담동,15 - 19세,총인구수[명],명,1089
청담동,15 - 19세,남자인구수[명],명,568
청담동,15 - 19세,여자인구수[명],명,521
청담동,20 - 24세,총인구수[명],명,1567
청담동,20 - 24세,남자인구수[명],명,763
청담동,20 - 24세,여자인구수[명],명,804
청담동,25 - 29세,총인구수[명],명,1857
청담동,25 - 29세,남자인구수[명],명,786
청담동,25 - 29세,여자인구수[명],명,1071
청담동,30 - 34세,총인구수[명],명,1819
청담동,30 - 34세,남자인구수[명],명,792
청담동,30 - 34세,여자인구수[명],명,1027
청담동,35 - 39세,총인구수[명],명,2018
청담동,35 - 39세,남자인구수[명],명,827
청담동,35 - 39세,여자인구수[명],명,1191
